HIP,RAhms,DEdms,Vmag,RAICRS,DEICRS,Plx,pmRA,pmDE,e_Plx,B-V,Notes,_RA.icrs,_DE.icrs,x,y,z,adjusted_brightness
91405,18 38 30.72,-23 30 17.4,5.78,279.62798112,-23.5048456,7.01,-0.53,-19.6,0.98,-0.018,,279.62797972,-23.50489324,71.86173651869686,-423.61302606792975,-177.93065223928974,5.78000020980835
91438,18 38 53.45,-21 03 05.4,5.85,279.72269706,-21.05150199,77.02,-74.88,-151.87,0.85,0.673,,279.72250204,-21.05187112,6.675653685752018,-38.96119917238234,-15.132997744885289,5.849999904632568
91461,18 39 14.27,-47 54 35.3,5.84,279.80946248,-47.90980354,9.91,26.39,14.85,0.79,0.233,,279.80955817,-47.90976745,38.8691285523751,-224.80698741672592,-236.9939220315632,5.840000152587891
91494,18 39 35.18,-43 11 08.8,5.42,279.89660339,-43.18577561,3.99,-31.47,-42.22,0.73,1.654,,279.89649849,-43.18587823,103.01062557089682,-590.4321508754759,-555.2812835886338,5.420000076293945
91532,18 40 00.40,-07 47 26.5,5.82,280.00166783,-7.79070788,6.19,-21.13,-37.3,0.83,1.536,,280.00161599,-7.79079854,90.93131811155793,-515.609425603633,-56.96353147939712,5.820000171661377
91726,18 42 16.42,-09 03 09.2,4.7,280.56842553,-9.05255357,17.44,7.87,2.02,0.8,0.358,P,280.5684449,-9.05254866,33.86692441087086,-181.51964278064696,-29.07239964643186,4.699999809265137
91755,18 42 37.96,+55 32 21.8,5.03,280.65815094,55.53940044,8.96,-2.65,23.36,0.48,-0.07,,280.65813956,55.53945722,38.07633860409992,-202.32292491322815,299.99108519244885,5.03000020980835
91792,18 43 02.13,-71 25 39.8,4.01,280.75889095,-71.42772867,15.55,1.25,-158.29,0.55,1.134,,280.75890049,-71.4281134,13.01730960749567,-68.5062361190191,-197.7094237324346,4.010000228881836
91845,18 43 31.24,-08 16 30.9,4.88,280.88016751,-8.27524299,6.24,21.29,11.58,0.82,1.112,,280.8802198,-8.27521484,97.71777571160264,-508.3889036635111,-70.22283029149554,4.880000114440919
91854,18 43 37.32,-64 33 04.7,5.76,280.90549491,-64.55131121,7.96,14.53,-46.8,0.71,0.967,,280.9055771,-64.55142496,34.63447284879179,-179.7613344050452,-366.3545613264649,5.760000228881836
91875,18 43 46.94,-38 19 23.9,5.11,280.94558795,-38.32331062,16.15,1.12,-53.81,0.79,0.075,,280.94559142,-38.32344141,30.335574368761833,-156.85822800158144,-123.37639903602522,5.110000133514404
91883,18 43 51.61,+31 55 36.9,5.68,280.9650595,31.92691949,19.27,-33.0,-126.13,0.6,0.36,,280.964965,31.92661292,27.310864012046085,-140.9613404446476,89.46595422764523,5.679999828338623
91918,18 44 19.36,-35 38 30.9,4.86,281.08066463,-35.64192109,7.23,1.21,-26.98,1.09,-0.168,,281.08066825,-35.64198667,71.53903077361133,-365.28988745275416,-254.47082547303035,4.860000133514405
91919,18 44 20.34,+39 40 11.9,4.67,281.08473883,39.66997686,20.1,10.55,60.23,0.76,0.17,,281.08477214,39.67012325,24.002308779225075,-122.51338565396001,103.53573288207741,4.670000076293945
91926,18 44 22.78,+39 36 45.3,4.59,281.09489936,39.61259557,20.34,5.83,51.83,0.77,0.18,,281.09491775,39.61272155,23.76028696681984,-121.16409491771488,102.19045230854367,4.5900001525878915
91971,18 44 46.34,+37 36 18.2,4.34,281.19306613,37.60505025,21.23,29.26,26.57,0.54,0.192,,281.1931559,37.60511483,23.614744895486208,-119.33878511911361,93.70236322701402,4.340000152587891
91973,18 44 48.19,+37 35 40.4,5.73,281.20079095,37.59456466,21.72,19.23,20.65,0.53,0.285,,281.20084994,37.59461485,23.10095284389416,-116.65987726986124,91.56666001197695,5.730000019073486
91974,18 44 49.60,-25 00 39.1,5.82,281.20667981,-25.01086335,4.11,-1.21,-20.86,0.86,0.033,,281.20667656,-25.01091405,139.72400454196213,-705.2271124629239,-335.07917041382274,5.820000171661377
91975,18 44 49.93,+02 03 36.3,5.02,281.20805403,2.06007487,6.91,8.8,-15.06,0.74,-0.055,,281.20807543,2.06003827,91.64157581552669,-462.48309047759267,16.95930848455704,5.019999980926514
91989,18 44 57.15,-39 41 10.2,5.4,281.23812444,-39.68617292,2.47,8.61,-6.29,0.91,0.85,,281.23815163,-39.68618821,201.82115844148893,-1015.7236481247511,-818.2579948597539,5.400000095367432
92024,18 45 26.86,-64 52 15.2,4.78,281.36190079,-64.87089771,34.21,32.67,-148.72,0.68,0.199,,281.36208778,-64.87125918,8.485239332207506,-42.22693647905185,-85.00464899463462,4.78000020980835
92027,18 45 28.36,+05 30 00.4,5.82,281.36814952,5.50012301,4.6,15.54,1.96,1.1,0.041,G,281.36818747,5.50012777,139.04975407660626,-691.5928418312939,67.926837512751,5.820000171661377
92041,18 45 39.35,-26 59 26.8,3.17,281.41397083,-26.9907794,14.14,51.15,0.45,0.88,-0.107,,281.41411035,-26.99077831,41.34744013742596,-204.80293377280313,-97.46895636462712,3.1700000762939453
92043,18 45 39.73,+20 32 49.6,4.19,281.4155466,20.54712356,52.37,-9.25,-335.65,0.68,0.483,,281.41552259,20.54630774,11.536810553915721,-57.136211810542555,21.848128017935796,4.19000005722046
92056,18 45 46.76,+74 05 07.3,5.25,281.44481933,74.08535352,9.74,5.13,81.98,0.48,0.953,,281.4448648,74.08555278,18.210792273203833,-89.95213725643944,321.8735579535618,5.25
92088,18 46 04.47,+26 39 43.5,4.83,281.51861708,26.66207055,12.96,18.68,24.39,0.54,1.199,,281.51866788,26.66212983,44.888769079112755,-220.26882075170383,112.87440399720495,4.829999923706055
92111,18 46 20.59,-22 23 31.9,5.37,281.58578518,-22.39218449,2.55,32.04,3.45,1.03,1.591,,281.58586941,-22.3921761,238.7107363014423,-1164.3738767867803,-470.78391526573853,5.369999885559082
92112,18 46 22.26,+75 26 01.7,5.37,281.59276611,75.43379735,10.73,-12.19,68.62,0.48,0.049,,281.5926483,75.43396413,15.354992873373378,-74.85177685305135,294.05557562315505,5.369999885559082
92117,18 46 28.58,-00 57 41.9,5.89,281.61909463,-0.96163956,12.62,20.0,-21.79,1.48,0.131,,281.61914325,-0.96169252,52.01942461959905,-252.9910532951149,4.335380748117324,5.889999866485596
92133,18 46 43.08,+52 59 16.7,5.91,281.67949234,52.98797002,1.5,10.13,-3.99,0.48,-0.096,,281.67953324,52.98796032,264.85004680014566,-1281.2208471600131,1735.4265675303911,5.909999847412109
92161,18 47 01.22,+18 10 52.4,4.34,281.75509317,18.18122968,35.17,83.74,119.01,0.68,0.148,,281.7553074,18.18151894,17.94134015963936,-86.21795166102834,28.92228803400624,4.340000152587891
92175,18 47 10.48,-04 44 52.2,4.22,281.79365558,-4.74782871,4.73,-7.71,-15.89,0.79,1.087,,281.79363678,-4.74786733,140.6408708701115,-673.5818247297992,-39.09969698291398,4.219999790191651
92202,18 47 28.98,-05 42 18.3,5.38,281.87073367,-5.70507074,2.32,-44.09,-31.36,0.82,1.28,P,281.87062597,-5.70514696,288.23875048008034,-1371.2599725021096,-105.23372392917022,5.380000114440918
92226,18 47 44.60,-40 24 22.0,5.2,281.93583145,-40.40612167,8.3,24.64,-18.57,0.78,0.781,,281.9359101,-40.40616681,62.595382108477445,-296.11841276892943,-250.32942567584828,5.199999809265137
92294,18 48 37.96,-65 04 39.0,5.71,282.15815797,-65.07748945,14.45,-38.07,-78.2,0.66,0.268,,282.15793838,-65.07767952,20.13894998682255,-93.4767060355411,-204.33890351465413,5.710000038146973
92308,18 48 50.47,-43 40 48.0,5.46,282.21029394,-43.67999681,9.4,24.39,-20.84,0.78,0.133,,282.21037591,-43.68004746,54.23480019703937,-250.6279243130919,-233.4960017116324,5.460000038146973
92312,18 48 53.38,+19 19 43.6,5.89,282.22240149,19.32877145,11.63,15.96,-21.0,0.65,0.022,,282.2224426,19.32872041,55.99863584654426,-258.51423777183606,92.77920414523473,5.889999866485596
92367,18 49 27.28,-45 48 36.9,5.8,282.36367328,-45.81023948,7.59,74.9,57.31,0.79,0.891,,282.36393445,-45.81010018,65.94249321658302,-300.8331440260031,-299.3860408065752,5.800000190734863
92382,18 49 35.00,-43 26 02.5,5.6,282.39582542,-43.4340401,5.37,-2.88,-25.39,0.75,-0.077,,282.39581578,-43.43410181,95.97879281602137,-436.68800250787353,-410.64993649790785,5.599999904632568
92390,18 49 40.11,-20 19 29.1,5.22,282.41711408,-20.32474038,4.35,-1.82,34.7,0.92,1.404,,282.41710936,-20.32465604,151.73846319196568,-689.1638940038218,-252.32291204910857,5.21999979019165
92391,18 49 40.96,-05 54 46.2,5.99,282.42064627,-5.91283415,2.19,0.23,-11.69,0.87,1.568,,282.42064683,-5.91286256,319.36177342850175,-1450.0465576622453,-106.097414493205,5.989999771118164
92398,18 49 45.91,+32 48 46.2,5.93,282.44130295,32.81283298,3.23,1.87,-5.19,0.53,-0.154,,282.44130836,32.81282037,182.74651278935772,-828.3319819230055,546.9295610160027,5.929999828338623
92405,18 49 52.92,+32 33 03.9,5.22,282.47052043,32.55108873,13.7,-11.76,-12.76,0.53,0.1,,282.47048652,32.55105772,43.31179761909165,-195.84402954327652,128.0326562195238,5.219999790191651
92420,18 50 04.79,+33 21 45.6,3.52,282.51997462,33.36267788,3.7,1.1,-4.46,0.52,0.003,P,282.51997782,33.36266704,159.52481362950977,-718.3855984214364,484.5387675376798,3.5199999809265132
92488,18 50 58.51,-09 46 26.8,5.82,282.74377104,-9.77410171,2.16,6.33,2.54,0.82,0.594,,282.74378665,-9.77409554,329.5048369585217,-1456.935223647467,-215.93898941074488,5.820000171661377
92512,18 51 12.01,+59 23 17.8,4.63,282.80002755,59.38828895,10.12,77.56,25.43,0.43,1.185,P,282.80039775,59.38835076,36.342150034285766,-159.96003236362083,277.2410540280369,4.630000114440918
92549,18 51 35.00,+52 58 28.3,5.51,282.89583932,52.97452091,38.32,-65.14,245.24,0.51,0.843,,282.89557639,52.97511698,11.433126341417683,-49.93633832416854,67.91960617578928,5.510000228881836
92609,18 52 13.04,-62 11 15.2,4.22,283.05431892,-62.18756062,1.8,-1.33,-13.53,0.67,-0.15,,283.05431199,-62.18759351,193.23494553838268,-833.3861101801264,-1596.324364832831,4.21999979019165
92614,18 52 16.43,+21 25 30.6,5.43,283.06846943,21.42516648,7.1,-7.25,-10.12,0.68,-0.068,,283.0684505,21.42514188,96.6472989973468,-416.3551832750678,167.72273541579978,5.429999828338623
92630,18 52 27.21,-46 35 42.4,5.51,283.11335813,-46.59511945,3.41,29.04,0.14,0.74,1.641,,283.11346085,-46.59511911,152.2828771289665,-653.7053715351894,-680.7625098668838,5.510000228881837
92646,18 52 39.61,-52 06 25.7,5.18,283.16502568,-52.10713766,11.13,38.43,-95.69,0.72,0.962,,283.16517776,-52.10737024,41.16927514531353,-176.00907816541275,-230.47237139287662,5.179999828338623
92689,18 53 13.54,+50 42 29.8,4.92,283.30642219,50.70828894,9.67,4.54,-27.75,0.57,0.903,,283.30643961,50.70822149,49.13679634291358,-207.75934541438045,260.911825387833,4.920000076293945
92728,18 53 43.56,+36 58 18.2,5.58,283.43149392,36.97172755,3.02,1.49,-2.6,0.56,-0.138,,283.43149845,36.97172123,200.32610158170988,-838.8350197033405,649.2158248931985,5.579999923706055
92747,18 54 00.09,-21 21 35.3,5.68,283.50037663,-21.35979587,1.88,2.02,-20.25,0.85,1.206,,283.5003819,-21.35984509,378.83114554913203,-1577.8997875897373,-611.2469345675943,5.679999828338623
92761,18 54 10.18,-22 44 41.4,4.86,283.54239695,-22.7448202,1.76,2.95,-5.7,0.85,1.412,,283.54240472,-22.74483405,404.2328033525624,-1678.276385646911,-671.4897671994323,4.860000133514404
92768,18 54 13.25,+27 54 34.9,5.64,283.55521736,27.90970126,8.04,-7.54,-71.21,0.56,1.361,,283.55519662,27.90952818,83.98164376661617,-348.3297614681007,189.79336540671105,5.639999866485596
92782,18 54 23.77,+71 17 49.5,4.82,283.59902616,71.29708956,9.47,48.59,42.11,0.46,1.151,,283.59939447,71.29719191,25.95460496424505,-107.2913303454213,326.06675903946126,4.820000171661377
92791,18 54 30.29,+36 53 55.0,4.22,283.62620294,36.89860518,3.63,-6.73,3.26,0.56,1.575,,283.62618249,36.8986131,169.19532937182873,-697.9725795725759,539.2029414589953,4.219999790191651
92814,18 54 43.12,-15 36 10.9,5.08,283.67964704,-15.60302217,1.96,-2.38,-5.64,0.75,0.141,,283.67964103,-15.60303588,380.9984856706034,-1565.3326066349478,-413.55211931181674,5.079999923706055
92818,18 54 44.88,+22 38 42.3,4.57,283.68700483,22.64507357,6.71,6.4,1.03,0.63,0.782,,283.68702168,22.64507607,106.09636586492246,-435.6543422113176,187.059689962518,4.570000171661377
92822,18 54 47.17,+48 51 35.0,5.84,283.69653895,48.85972353,18.89,-49.54,-132.66,0.48,0.452,,283.69635593,48.85940109,26.88393472274211,-110.31126847036377,129.96874616812778,5.840000152587891
92824,18 54 47.65,-87 36 19.9,5.29,283.69853501,-87.60551487,13.06,-36.69,-135.22,0.54,1.304,,283.69640025,-87.60584353,3.7174082402304003,-15.25110845402196,-249.12306785969102,5.289999961853027
92831,18 54 52.18,+41 36 09.8,5.46,283.71740921,41.60272814,12.19,-1.37,-2.3,0.5,1.034,,283.71740476,41.60272255,47.421227068999634,-194.2730238537544,177.56483596953902,5.460000038146973
92833,18 54 52.52,+33 58 06.9,5.99,283.71883669,33.96858048,2.45,-5.6,-1.78,0.6,0.922,,283.71882028,33.96857615,261.7116680706037,-1072.052829773607,743.4639267131922,5.989999771118164
92845,18 55 07.07,-22 40 16.5,5.0,283.77946681,-22.67125323,12.07,110.34,-30.79,0.92,1.348,,283.77975746,-22.67132807,59.92557682980379,-244.35139324932075,-98.23719650827309,5.000000000000001
92855,18 55 15.92,-26 17 47.7,2.05,283.81631956,-26.29659428,14.54,13.87,-52.65,0.88,-0.134,,283.81635716,-26.29672225,48.24537427180573,-196.1785413640898,-97.24235122803572,2.049999952316284
92862,18 55 20.09,+43 56 45.2,4.08,283.8336882,43.9458926,9.33,19.94,80.6,0.52,1.397,,283.83375551,43.9460885,60.15254013350697,-244.27679025791892,242.4834505388546,4.079999923706055
92872,18 55 27.44,+06 36 55.8,5.58,283.86434313,6.61550576,11.14,6.02,-88.83,0.79,1.041,D,283.86435786,6.61528985,69.65637166921721,-282.22160267484975,33.71374825178798,5.579999923706055
92882,18 55 31.02,-16 22 34.3,5.56,283.87925799,-16.37618751,31.24,-26.33,-183.97,0.75,0.445,,283.87919129,-16.37663466,24.10701359031545,-97.56342751320203,-28.104453663370265,5.559999942779542
92931,18 56 00.67,-23 10 25.4,5.91,284.00280341,-23.17371793,3.66,-1.7,-13.69,0.85,-0.021,,284.00279892,-23.1737512,198.64572177529354,-796.5591307611725,-345.5407019854463,5.909999847412109
92937,18 56 06.15,+18 06 20.9,5.69,284.02562647,18.10579902,11.84,-47.38,-160.08,0.72,1.092,,284.02550531,18.10540994,63.42555580034622,-253.90219764674922,85.56749320132364,5.690000057220459
92946,18 56 13.16,+04 12 12.7,4.62,284.05483475,4.20352956,24.73,37.69,26.98,1.61,0.161,,284.0549266,4.20359514,31.92731790671482,-127.53339759622898,9.662624752196955,4.619999885559083
92951,18 56 14.61,+04 12 07.4,4.98,284.06088696,4.20205672,22.84,52.42,31.17,4.89,0.204,,284.06101471,4.20213248,34.58391455044939,-138.0833416638259,10.458544800777977,4.980000019073487
92953,18 56 16.97,-42 42 38.2,5.35,284.07071918,-42.71060161,10.52,-27.03,-30.48,0.85,0.998,,284.07062977,-42.71067569,56.608846587846564,-225.8578975953691,-204.4821038691941,5.349999904632568
92969,18 56 25.74,+65 15 29.4,5.62,284.10725292,65.25815397,10.39,-15.79,-28.94,0.44,0.938,,284.10716122,65.25808363,32.00749619517296,-127.35897484170059,284.9606501651055,5.619999885559082
92989,18 56 40.49,-37 20 35.5,5.36,284.16871114,-37.34318339,7.67,8.79,-23.68,0.94,-0.147,P,284.16873801,-37.34324095,83.4624512620529,-330.59952272579227,-253.7531824761739,5.360000133514404
92997,18 56 45.08,+57 48 54.0,5.67,284.18783092,57.81499531,11.4,-26.37,-59.39,0.47,1.155,,284.18771059,57.81485096,37.33400247757428,-147.67439631838016,242.02144834607233,5.670000076293945
93015,18 56 57.04,-67 14 00.7,4.4,284.23766942,-67.23353511,6.0,-7.83,16.65,0.67,0.53,,284.23762024,-67.23349464,52.714293046055104,-207.75045712106078,-499.2715313191369,4.400000095367432
93017,18 57 01.47,+32 54 05.8,5.2,284.25612303,32.90162351,66.76,202.85,-143.97,0.54,0.594,,284.25671025,32.90127358,10.096351858023416,-39.73667504623738,26.525248894968435,5.199999809265137
93026,18 57 03.63,-05 50 46.4,4.83,284.26514217,-5.84621426,15.77,60.77,-40.9,0.89,1.057,,284.26529065,-5.84631367,50.8042942242073,-199.82127583139433,-14.973592989796982,4.829999923706055
93051,18 57 16.59,+02 32 07.4,5.56,284.31913909,2.5353768,2.96,-4.7,-12.53,0.74,0.004,,284.31912766,2.53534635,272.1222675082883,-1066.0912784532095,48.71986649400599,5.559999942779541
93057,18 57 20.48,-20 39 22.8,5.02,284.33532364,-20.65633439,0.65,-1.58,-4.75,0.77,0.137,,284.33531954,-20.65634594,1171.6912643388323,-4584.912914239472,-1661.2639270872924,5.019999980926515
93085,18 57 43.78,-21 06 23.8,3.52,284.43241556,-21.10662433,8.76,34.91,-12.33,0.99,1.151,,284.43250651,-21.1066543,86.65398787984374,-336.70402628424125,-132.7185424530239,3.5199999809265137
93104,18 58 01.90,+38 15 58.3,5.89,284.50792438,38.26618277,6.32,-5.25,2.13,0.54,-0.09,,284.50790813,38.26618795,101.45659430211842,-392.08004626576036,319.45723918574623,5.889999866485596
93124,18 58 14.75,+17 21 39.4,5.33,284.56144717,17.36093633,1.32,0.08,-9.98,0.72,0.731,P,284.56144737,17.36091207,592.6401092510256,-2281.4708725983564,736.9335083884052,5.329999923706056
93148,18 58 27.76,-52 56 19.0,4.85,284.61564682,-52.93860748,6.14,11.53,-8.81,0.66,-0.051,,284.61569332,-52.93862889,84.20182097164773,-322.89379340238185,-412.9792477061903,4.849999904632568
93163,18 58 36.59,-60 12 02.3,5.14,284.65247792,-60.20062859,6.32,-125.01,32.47,0.76,1.355,,284.65186652,-60.20054967,65.63534153615474,-251.0354908146344,-445.8097297819019,5.139999866485596
93174,18 58 43.47,-37 06 25.5,4.83,284.68114151,-37.10708855,33.43,-132.25,-110.45,0.92,0.396,,284.68073845,-37.107357,19.76579205194086,-75.44396565576422,-58.541657443611896,4.829999923706055
93179,18 58 46.92,+13 54 24.4,5.91,284.69551472,13.90677273,13.45,0.94,-51.42,0.67,0.251,,284.69551707,13.90664775,59.684920258017605,-227.57820335206443,58.25410939772201,5.909999847412109
93194,18 58 56.62,+32 41 22.4,3.25,284.73593568,32.68955312,5.14,-2.76,1.77,0.51,-0.049,,284.73592771,32.68955742,135.77538639868942,-516.2263728561072,342.5454047947201,3.2500000000000004
93203,18 59 05.73,+13 37 21.2,5.27,284.77387015,13.62254853,20.99,19.49,-124.92,0.69,0.573,,284.77391889,13.6222449,38.491170656114434,-145.95266467811507,36.579829133733654,5.269999980926515
93225,18 59 23.80,-12 50 25.7,5.51,284.84917715,-12.84046242,6.34,-1.05,-22.44,0.8,-0.038,,284.84917453,-12.84051696,129.284032912487,-487.6257456178943,-99.51812150346379,5.510000228881835
93244,18 59 37.39,+15 04 06.5,4.02,284.90578844,15.06847757,21.22,-52.68,-73.81,0.77,1.082,,284.90565584,15.06829817,38.159180058324644,-143.35442391660902,39.93933436612142,4.019999980926514
93256,18 59 45.43,+26 13 49.6,5.26,284.93928575,26.23043204,9.36,85.85,-11.33,0.57,1.228,,284.93951837,26.2304045,80.54171919804068,-301.8648013702494,153.93837376991922,5.260000228881836
93279,19 00 00.82,+32 08 43.8,4.94,285.00342257,32.14549051,2.12,6.13,9.75,0.55,1.465,,285.00344017,32.14551421,337.05751762593735,-1257.61579906174,818.1848987417327,4.940000057220459
93287,19 00 03.55,-66 39 12.7,5.98,285.01477683,-66.65351408,7.43,12.33,-42.6,0.68,0.977,,285.01485245,-66.65361762,47.41488739548894,-176.7722117830525,-398.76724925576684,5.980000019073486
93299,19 00 13.67,+50 32 00.5,5.39,285.05696213,50.53345884,5.23,7.05,3.15,0.53,-0.182,,285.05698909,50.5334665,102.92544867769772,-382.60120655761904,481.2059484185128,5.389999866485596
93340,19 00 43.47,+55 39 29.9,5.51,285.18111302,55.65831944,6.59,-11.73,-7.36,0.46,0.862,,285.18106248,55.65830155,73.07973088879795,-269.3287324330519,408.4586951451743,5.510000228881836
93393,19 01 17.36,+26 17 29.2,5.69,285.32232152,26.29143333,4.68,-0.74,-9.1,0.58,-0.086,,285.32231951,26.29141121,165.02923581474357,-602.3227505020254,308.54181982429964,5.690000057220459
93408,19 01 26.36,+46 56 06.1,5.0,285.3598321,46.93502175,25.54,13.58,-86.1,0.46,0.186,,285.35988044,46.93481248,23.086442193476397,-84.04488799049257,93.25333817266946,5.0
93429,19 01 40.84,-05 44 20.5,4.02,285.42017236,-5.73901832,21.95,-24.15,-39.73,0.92,1.079,,285.42011337,-5.73911489,39.381466462757835,-142.77720512435795,-11.034908567968404,4.019999980926514
93498,19 02 27.69,-24 50 47.0,5.63,285.61537869,-24.84639516,11.81,-22.9,-177.32,0.77,1.232,,285.61531735,-24.84682615,68.31839989396806,-244.43575225546977,-108.53718648929761,5.630000114440918
93506,19 02 36.72,-29 52 48.4,2.6,285.65301428,-29.88011429,36.61,-14.1,3.66,1.37,0.062,W,285.65297476,-29.88010539,21.189830316368138,-75.62329791421776,-41.9693214486916,2.5999999046325684
93526,19 02 54.49,-03 41 56.4,5.4,285.7270496,-3.69900363,6.53,11.33,6.98,0.83,-0.005,,285.7270772,-3.69898666,135.21072761290026,-480.1574489491311,-20.04387309760585,5.400000095367432
93537,19 03 03.80,-19 14 44.4,5.96,285.76584773,-19.24565829,2.2,2.63,-11.42,0.88,1.158,,285.7658545,-19.24568605,381.2427337063485,-1350.3562787012938,-476.42095603607413,5.960000038146973
93542,19 03 06.83,-42 05 42.0,4.74,285.77846922,-42.09499443,17.75,55.74,-45.33,0.86,-0.027,,285.7786518,-42.09510461,37.16881217484376,-131.54054469893785,-122.66737299976626,4.739999771118164
